	DmPA_Lucas_cellmedia_IV4	DmPA_Lucas_cellmedia_IV5	DmPA_Lucas_cellmedia_IV6	DmPA_Lucas_cellmedia_IV10	DmPA_Lucas_cellmedia_IV11	DmPA_Lucas_cellmedia_IV12	DmPA_Lucas_cellmedia_IV22	DmPA_Lucas_cellmedia_IV23	DmPA_Lucas_cellmedia_IV24	DmPA_Lucas_cellmedia_IV34	DmPA_Lucas_cellmedia_IV35	DmPA_Lucas_cellmedia_IV36	id_number	mz	rtime	snr	p_genotype	p_treatment	p_tim3_hypoxia	p_tim3_normoxia	p_o2_tim3wt	p_o2_tim3ko	name	ion_relation	isotopologue
362	21.927507357874035	22.238599068948982	21.03047086670959	18.583794915384857	18.583794915384857	22.71803489143899	20.996363874929965	21.42259148825456	22.942143235334807	22.02308137643384	22.08769096901771	22.66903857649527	F20304	356.0895	394.88	11644	0.1867928570901116	0.4509857327149004	0.2355759167926652	0.941437936675029	0.3268124461561794	0.5148071144901312	S-Succinyldihydrolipoamide	K+	m+13C*10
363	19.577510393468973	19.577510393468973	19.577510393468973	26.07558712865412	23.293577740458584	29.32675141743909	22.18102830783959	21.899437013170008	19.577510393468973	28.88425475196047	29.04801960981488	29.207383564335547	F20306	356.1105	407.62	211	0.0403375892974857	2.7712241483567604e-05	0.2475583569569071	0.1848345137086871	0.0622924813080944	0.0101936609806346	Oxalosuccinate_dmpa*1	+	m+13C*5
364	18.590018032126377	18.590018032126377	18.590018032126377	18.590018032126377	18.590018032126377	23.386614216344405	18.590018032126377	18.590018032126377	18.590018032126377	25.00649274902848	24.873538283840453	24.838383936604995	F20307	356.1105	412.48	39	0.05858165188892	0.0054623399271369	0.0980914050646993		0.4226497308103746	6.568710018436769e-05	Oxalosuccinate_dmpa*1	+	m+13C*5
365	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	F20309	356.1221	557.97	247	0.550350988223941	0.3164774052319921					Isocitrate_dmpa*1	+	m+13C*3
366	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	19.680289666241688	F20309	356.1221	557.97	247	0.550350988223941	0.3164774052319921					Citrate_dmpa*1	+	m+13C*3
367	22.885279828469795	22.705945198449484	22.68388163281955	22.279372629100507	22.55878776710153	22.83407233004048	19.36579918675694	19.36579918675694	19.36579918675694	22.833837227375284	23.275636304305795	22.98349397192001	F20514	356.2219	527.9	23	0.0520684677380576	0.0262488600871815	0.0859725562880387	0.0003531863818402	0.3387885436696369	0.0012504393445709	Ubiquinone	Na+	m+13C*15
368	22.456120192054733	22.237418650951973	22.72658982517459	22.96757280546096	23.801543811474684	22.298692933555444	15.08480656502471	15.08480656502471	15.08480656502471	22.196351508052025	22.519699510924344	22.217055095933027	F20516	356.2219	547.99	16	0.0060273513073302	0.0075488888784792	0.2396905350083814	0.0003664369420661	0.3339511535586821	0.0002090734195804	Ubiquinone	Na+	m+13C*15
369	21.53884871500944	22.09510670780026	22.278855695087056	22.225464226641627	22.16195428415172	21.99359794816817	14.964012912382596	14.964012912382596	14.964012912382596	21.78431485113636	21.904007124347874	22.011680459513475	F20517	356.2219	555.08	31	0.0111007092871389	0.0122742639175046	0.0761652852100293	0.0010064573261034	0.5620009645649774	8.96184854060324e-05	Ubiquinone	Na+	m+13C*15
370	24.41622163898714	24.963300243677143	20.58504877292927	24.59061998573397	20.58504877292927	24.03268439251908	22.90697613406768	24.14269464238746	24.75029256459435	24.32506424806529	24.19594837380259	24.203258553444275	F20524	356.2242	362.32	2041	0.3571922720263466	0.9763479545043532	0.4482585943875309	0.7109952055730339	0.8988937038359137	0.6275946969570994	Ubiquinone	Na+	m+13C*15
371	16.708134945157074	16.708134945157074	16.708134945157074	16.708134945157074	16.708134945157074	21.053459605521898	16.708134945157074	16.708134945157074	16.708134945157074	16.708134945157074	16.708134945157074	16.708134945157074	F20525	356.2242	365.6	115	0.3434363961379127	0.3434363961379121	0.4226497308103742		0.4226497308103742		Ubiquinone	Na+	m+13C*15
372	15.1015249876966	15.1015249876966	24.56690100025164	15.1015249876966	15.1015249876966	15.1015249876966	15.1015249876966	15.1015249876966	15.1015249876966	15.1015249876966	15.1015249876966	15.1015249876966	F20526	356.2242	368.22	88	0.3434363961379136	0.3434363961379139		0.4226497308103742	0.4226497308103742		Ubiquinone	Na+	m+13C*15
373	21.028521191051365	21.028521191051365	21.028521191051365	21.028521191051365	21.028521191051365	21.028521191051365	23.577215874738013	23.664426895998613	24.718864107205977	21.028521191051365	21.028521191051365	21.028521191051365	F20528	356.2242	521.6	130	0.0196936523208886	0.0196936523208887		0.0150340682995291		0.0150340682995291	Ubiquinone	Na+	m+13C*15
374	19.84778974562937	19.84778974562937	19.84778974562937	19.84778974562937	19.84778974562937	19.84778974562937	22.850782723897343	22.97849566757557	23.85797465914013	19.84778974562937	19.84778974562937	19.84778974562937	F20529	356.2242	527.77	21	0.0175946663977893	0.0175946663977895		0.0086534127951006		0.0086534127951006	Ubiquinone	Na+	m+13C*15
375	16.279398614170997	16.279398614170997	16.279398614170997	16.279398614170997	16.279398614170997	16.279398614170997	20.980515704785024	20.715108162749623	22.30088457492125	16.279398614170997	16.279398614170997	16.279398614170997	F20530	356.2242	535.25	4	0.01779758553588	0.01779758553588		0.0092880022109432		0.0092880022109432	Ubiquinone	Na+	m+13C*15
376	19.7413456220546	19.7413456220546	19.7413456220546	19.7413456220546	19.7413456220546	19.7413456220546	22.31920001153853	22.09048657475212	22.159465870363384	19.7413456220546	19.7413456220546	19.7413456220546	F20531	356.2242	548.12	27	0.0151797825833002	0.0151797825833005		0.0007644780585305		0.0007644780585305	Ubiquinone	Na+	m+13C*15
377	16.04443237870479	16.04443237870479	16.04443237870479	16.04443237870479	16.04443237870479	16.04443237870479	21.53873467465512	21.520252053985967	21.74482357324022	16.04443237870479	16.04443237870479	16.04443237870479	F20532	356.2242	555.48	22	0.0150052210855607	0.0150052210855608		0.0001677242424383		0.0001677242424383	Ubiquinone	Na+	m+13C*15
378	18.53404789611586	18.53404789611586	18.53404789611586	18.53404789611586	18.53404789611586	18.53404789611586	21.37054694910459	20.85597295039388	21.75862981242273	18.53404789611586	18.53404789611586	18.53404789611586	F20533	356.2242	558.1	17	0.0175902025186596	0.0175902025186599		0.0086394074007009		0.0086394074007009	Ubiquinone	Na+	m+13C*15
379	19.83209296788477	19.83209296788477	19.83209296788477	19.83209296788477	19.83209296788477	19.83209296788477	22.31604288364929	22.511410348074445	22.17907422600937	19.83209296788477	19.83209296788477	19.83209296788477	F20534	356.2242	560.6	17	0.0153907183359466	0.0153907183359467		0.0014804362986379		0.0014804362986379	Ubiquinone	Na+	m+13C*15
380	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	19.301030821322904	F20908	357.0998	463.03	71	0.0	0.0					AMP	H+	m+13C*9
381	20.895467762649467	20.895467762649467	20.895467762649467	23.29105773074589	20.895467762649467	26.880481574222426	20.895467762649467	20.895467762649467	20.895467762649467	26.42222472842544	26.574185463968146	26.807487653288977	F20917	357.1155	407.62	5545	0.1613478520083945	0.0015919073644345	0.235641358669833		0.2494478486161274	0.0003853451539875	Oxalosuccinate_dmpa*1	+	m+13C*6
382	16.339636375176653	16.339636375176653	16.339636375176653	16.339636375176653	16.339636375176653	16.339636375176653	16.339636375176653	16.339636375176653	16.339636375176653	21.43250744226782	21.461700875556648	20.96679612649568	F20918	357.1155	412.74	54	0.0152632640498547	0.0152632640498547	0.0010484976362465			0.0010484976362465	Oxalosuccinate_dmpa*1	+	m+13C*6
383	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	19.94383232859526	F20922	357.1202	462.77	142	0.5744719944896701	0.3164774052319921					Oxalosuccinate_dmpa*1	H+	m+13C*5
384	25.89471300992336	26.039239218614263	25.94997584254393	26.07366656646532	26.29075480949472	25.86835641307533	26.050271786949416	26.13331699759992	26.329314082523616	25.945807470826743	26.207024065485665	22.79047596976672	F20997	357.1463	491.66	460	0.4535834885279921	0.3677825665504634	0.4233445089271852	0.1099177737222508	0.4465232294279005	0.3917377556868044	Ubiquinone	K+	M0
385	25.89471300992336	26.039239218614263	25.94997584254393	26.07366656646532	26.29075480949472	25.86835641307533	26.050271786949416	26.13331699759992	26.329314082523616	25.945807470826743	26.207024065485665	22.79047596976672	F20997	357.1463	491.66	460	0.4535834885279921	0.3677825665504634	0.4233445089271852	0.1099177737222508	0.4465232294279005	0.3917377556868044	cis-Aconitate_dmpa*1	NH4+	m+13C*4
386	22.235764428867625	23.31103693218293	22.87453882540113	22.845025556361904	23.174864550741106	22.858809229455563	23.22127725006106	22.868528615102846	23.479018500180107	21.723484094617525	22.465522959873383	18.73235333019945	F20998	357.1463	499.8	19	0.2752972086899022	0.1691598849114071	0.2230979519216707	0.3609930154499781	0.6819327266065547	0.1891139917311875	Ubiquinone	K+	M0
387	22.235764428867625	23.31103693218293	22.87453882540113	22.845025556361904	23.174864550741106	22.858809229455563	23.22127725006106	22.868528615102846	23.479018500180107	21.723484094617525	22.465522959873383	18.73235333019945	F20998	357.1463	499.8	19	0.2752972086899022	0.1691598849114071	0.2230979519216707	0.3609930154499781	0.6819327266065547	0.1891139917311875	cis-Aconitate_dmpa*1	NH4+	m+13C*4
388	22.47453513564181	18.77973265132283	15.396686916699874	18.3967282627898	15.396686916699874	21.75382912201333	18.931473269414425	21.71767589132584	20.186780769825223	22.022630415863347	22.11994435259248	22.370856481199493	F21234	328.1485	372.16	215	0.1052336814987716	0.5998791004373365	0.1843838388036169	0.5767368156162728	0.9000143434003904	0.1411013964377649	2-Oxoglutarate_dmpa*1	NH4+	m+13C*3
389	18.914299830939203	18.914299830939203	18.914299830939203	27.15478030106791	27.17562818827882	22.12090010368644	18.914299830939203	18.914299830939203	18.914299830939203	24.76924985514489	23.53743364457057	24.333129937520003	F21763	288.0635	401.32	22	0.4677327418974195	5.7760153707955925e-05	0.5312790843287581		0.0597030858445999	0.0045992467903345	Pyruvate_dmpa*1	K+	M0
390	21.52613855881567	22.739745001376345	22.95749792686814	25.28595596730389	25.69114455303544	23.17828719709512	21.927912920324555	22.267818450974403	23.029593898847075	23.171085206800893	23.62329391062532	23.50326093353205	F21855	358.1267	394.22	38	0.2329311874902479	0.0089662609527181	0.2383182308522173	0.9991240584859412	0.0774040934059983	0.0717300737396335	Isocitrate_dmpa*1	+	m+13C*5
391	21.52613855881567	22.739745001376345	22.95749792686814	25.28595596730389	25.69114455303544	23.17828719709512	21.927912920324555	22.267818450974403	23.029593898847075	23.171085206800893	23.62329391062532	23.50326093353205	F21855	358.1267	394.22	38	0.2329311874902479	0.0089662609527181	0.2383182308522173	0.9991240584859412	0.0774040934059983	0.0717300737396335	Citrate_dmpa*1	+	m+13C*5
